failure_flag,RUL,health_state,cooler_failure,valve_failure,pump_failure,hydraulic_failure,maintenance_score
0,33,0,1,1,1,1,0.07046233263894308
0,32,0,1,1,1,1,0.07046233263894308
0,31,0,1,1,1,1,0.07046233263894308
0,30,1,1,1,1,1,0.1977851554748133
0,29,1,1,1,1,1,0.1977851554748133
0,28,1,1,1,1,1,0.1977851554748133
0,27,1,1,1,1,1,0.1977851554748133
0,26,1,1,1,1,1,0.1977851554748133
0,25,1,1,1,1,1,0.1977851554748133
0,24,1,1,1,1,1,0.1977851554748133
0,23,1,1,1,1,1,0.1977851554748133
0,22,1,1,1,1,1,0.1977851554748133
0,21,1,1,1,1,1,0.1977851554748133
0,20,1,1,1,1,1,0.3796749023831994
0,19,1,1,1,1,1,0.3796749023831994
0,18,1,1,1,1,1,0.3796749023831994
0,17,1,1,1,1,1,0.3796749023831994
0,16,1,1,1,1,1,0.3796749023831994
0,15,1,1,1,1,1,0.3796749023831994
0,14,1,1,1,1,1,0.3796749023831994
0,13,1,1,1,1,1,0.3796749023831994
0,12,1,1,1,1,1,0.3796749023831994
0,11,1,1,1,1,1,0.3796749023831994
0,10,2,1,1,1,1,0.5615646492915856
0,9,2,1,1,1,1,0.5615646492915856
0,8,2,1,1,1,1,0.5615646492915856
0,7,2,1,1,1,1,0.5615646492915856
0,6,2,1,1,1,1,0.5615646492915856
0,5,2,1,1,1,1,0.5615646492915856
0,4,2,1,1,1,1,0.5615646492915856
0,3,2,1,1,1,1,0.5615646492915856
0,2,2,1,1,1,1,0.5615646492915856
0,1,2,1,1,1,1,0.5615646492915856
1,0,2,1,1,0,1,0.7103838212858654
0,40,0,1,1,0,1,0.27808078821725307
0,39,0,1,1,0,1,0.27808078821725307
0,38,0,1,1,0,1,0.27808078821725307
0,37,0,1,1,0,1,0.27808078821725307
0,36,0,1,1,0,1,0.27808078821725307
0,35,0,1,1,0,1,0.27808078821725307
0,34,0,1,1,0,1,0.27808078821725307
0,33,0,1,1,0,1,0.27808078821725307
0,32,0,1,1,0,1,0.27808078821725307
0,31,0,1,1,0,1,0.27808078821725307
0,30,1,1,1,0,1,0.4054036110531234
0,29,1,1,1,0,1,0.4054036110531234
0,28,1,1,1,0,1,0.4054036110531234
0,27,1,1,1,0,1,0.4054036110531234
0,26,1,1,1,0,1,0.4054036110531234
0,25,1,1,1,0,1,0.4054036110531234
0,24,1,1,1,0,1,0.4054036110531234
0,23,1,1,1,0,1,0.4054036110531234
0,22,1,1,1,0,1,0.4054036110531234
0,21,1,1,1,0,1,0.4054036110531234
0,20,1,1,1,0,1,0.5872933579615095
0,19,1,1,1,0,1,0.5872933579615095
0,18,1,1,1,0,1,0.5872933579615095
0,17,1,1,1,0,1,0.5872933579615095
0,16,1,1,1,0,1,0.5872933579615095
0,15,1,1,1,0,1,0.5872933579615095
0,14,1,1,1,0,1,0.5872933579615095
0,13,1,1,1,0,1,0.5872933579615095
0,12,1,1,1,0,1,0.5872933579615095
0,11,1,1,1,0,1,0.5872933579615095
0,10,2,1,1,0,1,0.7691831048698956
0,9,2,1,1,0,1,0.7691831048698956
0,8,2,1,1,0,1,0.7691831048698956
0,7,2,1,1,0,1,0.7691831048698956
0,6,2,1,1,0,1,0.7691831048698956
0,5,2,1,1,0,1,0.7691831048698956
0,4,2,1,1,0,1,0.7691831048698956
0,3,2,1,1,0,1,0.7691831048698956
0,2,2,1,1,0,1,0.7691831048698956
0,1,2,1,1,0,1,0.7691831048698956
1,0,2,1,1,0,1,0.8141930490750205
0,40,0,1,1,0,1,0.4856992437955632
0,39,0,1,1,0,1,0.4856992437955632
0,38,0,1,1,0,1,0.4856992437955632
0,37,0,1,1,0,1,0.4856992437955632
0,36,0,1,1,0,1,0.4856992437955632
0,35,0,1,1,0,1,0.4856992437955632
0,34,0,1,1,0,1,0.4856992437955632
0,33,0,1,1,0,1,0.4856992437955632
0,32,0,1,1,0,1,0.4856992437955632
0,31,0,1,1,0,1,0.4856992437955632
0,30,1,1,1,0,1,0.6130220666314334
0,29,1,1,1,0,1,0.6130220666314334
0,28,1,1,1,0,1,0.6130220666314334
0,27,1,1,1,0,1,0.6130220666314334
0,26,1,1,1,0,1,0.6130220666314334
0,25,1,1,1,0,1,0.6130220666314334
0,24,1,1,1,0,1,0.6130220666314334
0,23,1,1,1,0,1,0.6130220666314334
0,22,1,1,1,0,1,0.6130220666314334
0,21,1,1,1,0,1,0.6130220666314334
0,20,1,1,1,0,1,0.7949118135398195
0,19,1,1,1,0,1,0.7949118135398195
0,18,1,1,1,0,1,0.7949118135398195
0,17,1,1,1,0,1,0.7949118135398195
0,16,1,1,1,0,1,0.7949118135398195
0,15,1,1,1,0,1,0.7949118135398195
0,14,1,1,1,0,1,0.7949118135398195
0,13,1,1,1,0,1,0.7949118135398195
0,12,1,1,1,0,1,0.7949118135398195
0,11,1,1,1,0,1,0.7949118135398195
0,10,2,1,1,0,1,0.9768015604482057
0,9,2,1,1,0,1,0.9768015604482057
0,8,2,1,1,0,1,0.9768015604482057
0,7,2,1,1,0,1,0.9768015604482057
0,6,2,1,1,0,1,0.9768015604482057
0,5,2,1,1,0,1,0.9768015604482057
0,4,2,1,1,0,1,0.9768015604482057
0,3,2,1,1,0,1,0.9768015604482057
0,2,2,1,1,0,1,0.9768015604482057
0,1,2,1,1,0,1,0.9768015604482057
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,0,1,0.8255381440626328
1,0,2,1,1,1,1,0.6179196884843228
0,40,0,1,1,1,1,0.09315252261416773
0,39,0,1,1,1,1,0.09315252261416773
0,38,0,1,1,1,1,0.09315252261416773
0,37,0,1,1,1,1,0.09315252261416773
0,36,0,1,1,1,1,0.09315252261416773
0,35,0,1,1,1,1,0.09315252261416773
0,34,0,1,1,1,1,0.09315252261416773
0,33,0,1,1,1,1,0.09315252261416773
0,32,0,1,1,1,1,0.09315252261416773
0,31,0,1,1,1,1,0.09315252261416773
0,30,1,1,1,1,1,0.220475345450038
0,29,1,1,1,1,1,0.220475345450038
0,28,1,1,1,1,1,0.220475345450038
0,27,1,1,1,1,1,0.220475345450038
0,26,1,1,1,1,1,0.220475345450038
0,25,1,1,1,1,1,0.220475345450038
0,24,1,1,1,1,1,0.220475345450038
0,23,1,1,1,1,1,0.220475345450038
0,22,1,1,1,1,1,0.220475345450038
0,21,1,1,1,1,1,0.220475345450038
0,20,1,1,1,1,1,0.4023650923584241
0,19,1,1,1,1,1,0.4023650923584241
0,18,1,1,1,1,1,0.4023650923584241
0,17,1,1,1,1,1,0.4023650923584241
0,16,1,1,1,1,1,0.4023650923584241
0,15,1,1,1,1,1,0.4023650923584241
0,14,1,1,1,1,1,0.4023650923584241
0,13,1,1,1,1,1,0.4023650923584241
0,12,1,1,1,1,1,0.4023650923584241
0,11,1,1,1,1,1,0.4023650923584241
0,10,2,1,1,1,1,0.5842548392668102
0,9,2,1,1,1,1,0.5842548392668102
0,8,2,1,1,1,1,0.5842548392668102
0,7,2,1,1,1,1,0.5842548392668102
0,6,2,1,1,1,1,0.5842548392668102
0,5,2,1,1,1,1,0.5842548392668102
0,4,2,1,1,1,1,0.5842548392668102
0,3,2,1,1,1,1,0.5842548392668102
0,2,2,1,1,1,1,0.5842548392668102
0,1,2,1,1,1,1,0.5842548392668102
1,0,2,1,1,0,1,0.7217289162734778
0,40,0,1,1,0,1,0.3007709781924778
0,39,0,1,1,0,1,0.3007709781924778
0,38,0,1,1,0,1,0.3007709781924778
0,37,0,1,1,0,1,0.3007709781924778
0,36,0,1,1,0,1,0.3007709781924778
0,35,0,1,1,0,1,0.3007709781924778
0,34,0,1,1,0,1,0.3007709781924778
0,33,0,1,1,0,1,0.3007709781924778
0,32,0,1,1,0,1,0.3007709781924778
0,31,0,1,1,0,1,0.3007709781924778
0,30,1,1,1,0,1,0.42809380102834804
0,29,1,1,1,0,1,0.42809380102834804
0,28,1,1,1,0,1,0.42809380102834804
0,27,1,1,1,0,1,0.42809380102834804
0,26,1,1,1,0,1,0.42809380102834804
0,25,1,1,1,0,1,0.42809380102834804
0,24,1,1,1,0,1,0.42809380102834804
0,23,1,1,1,0,1,0.42809380102834804
0,22,1,1,1,0,1,0.42809380102834804
0,21,1,1,1,0,1,0.42809380102834804
0,20,1,1,1,0,1,0.6099835479367341
0,19,1,1,1,0,1,0.6099835479367341
0,18,1,1,1,0,1,0.6099835479367341
0,17,1,1,1,0,1,0.6099835479367341
0,16,1,1,1,0,1,0.6099835479367341
0,15,1,1,1,0,1,0.6099835479367341
0,14,1,1,1,0,1,0.6099835479367341
0,13,1,1,1,0,1,0.6099835479367341
0,12,1,1,1,0,1,0.6099835479367341
0,11,1,1,1,0,1,0.6099835479367341
0,10,2,1,1,0,1,0.7918732948451203
0,9,2,1,1,0,1,0.7918732948451203
0,8,2,1,1,0,1,0.7918732948451203
0,7,2,1,1,0,1,0.7918732948451203
0,6,2,1,1,0,1,0.7918732948451203
0,5,2,1,1,0,1,0.7918732948451203
0,4,2,1,1,0,1,0.7918732948451203
0,3,2,1,1,0,1,0.7918732948451203
0,2,2,1,1,0,1,0.7918732948451203
0,1,2,1,1,0,1,0.7918732948451203
1,0,2,1,1,0,1,0.8255381440626328
0,40,0,1,1,0,1,0.5083894337707879
0,39,0,1,1,0,1,0.5083894337707879
0,38,0,1,1,0,1,0.5083894337707879
0,37,0,1,1,0,1,0.5083894337707879
0,36,0,1,1,0,1,0.5083894337707879
0,35,0,1,1,0,1,0.5083894337707879
0,34,0,1,1,0,1,0.5083894337707879
0,33,0,1,1,0,1,0.5083894337707879
0,32,0,1,1,0,1,0.5083894337707879
0,31,0,1,1,0,1,0.5083894337707879
0,30,1,1,1,0,1,0.6357122566066582
0,29,1,1,1,0,1,0.6357122566066582
0,28,1,1,1,0,1,0.6357122566066582
0,27,1,1,1,0,1,0.6357122566066582
0,26,1,1,1,0,1,0.6357122566066582
0,25,1,1,1,0,1,0.6357122566066582
0,24,1,1,1,0,1,0.6357122566066582
0,23,1,1,1,0,1,0.6357122566066582
0,22,1,1,1,0,1,0.6357122566066582
0,21,1,1,1,0,1,0.6357122566066582
0,20,1,1,1,0,1,0.8176020035150442
0,19,1,1,1,0,1,0.8176020035150442
0,18,1,1,1,0,1,0.8176020035150442
0,17,1,1,1,0,1,0.8176020035150442
0,16,1,1,1,0,1,0.8176020035150442
0,15,1,1,1,0,1,0.8176020035150442
0,14,1,1,1,0,1,0.8176020035150442
0,13,1,1,1,0,1,0.8176020035150442
0,12,1,1,1,0,1,0.8176020035150442
0,11,1,1,1,0,1,0.8176020035150442
0,10,2,1,1,0,1,0.9994917504234304
0,9,2,1,1,0,1,0.9994917504234304
0,8,2,1,1,0,1,0.9994917504234304
0,7,2,1,1,0,1,0.9994917504234304
0,6,2,1,1,0,1,0.9994917504234304
0,5,2,1,1,0,1,0.9994917504234304
0,4,2,1,1,0,1,0.9994917504234304
0,3,2,1,1,0,1,0.9994917504234304
0,2,2,1,1,0,1,0.9994917504234304
0,1,2,1,1,0,1,0.9994917504234304
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.8243422627059984
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,0,1,0.778961882755549
1,0,2,1,1,1,1,0.5713434271772388
0,40,0,1,1,1,1,0.0
0,39,0,1,1,1,1,0.0
0,38,0,1,1,1,1,0.0
0,37,0,1,1,1,1,0.0
0,36,0,1,1,1,1,0.0
0,35,0,1,1,1,1,0.0
0,34,0,1,1,1,1,0.0
0,33,0,1,1,1,1,0.0
0,32,0,1,1,1,1,0.0
0,31,0,1,1,1,1,0.0
0,30,1,1,1,1,1,0.12732282283587015
0,29,1,1,1,1,1,0.12732282283587015
0,28,1,1,1,1,1,0.12732282283587015
0,27,1,1,1,1,1,0.12732282283587015
0,26,1,1,1,1,1,0.12732282283587015
0,25,1,1,1,1,1,0.12732282283587015
0,24,1,1,1,1,1,0.12732282283587015
0,23,1,1,1,1,1,0.12732282283587015
0,22,1,1,1,1,1,0.12732282283587015
0,21,1,1,1,1,1,0.12732282283587015
0,20,1,1,1,1,1,0.30921256974425626
0,19,1,1,1,1,1,0.30921256974425626
0,18,1,1,1,1,1,0.30921256974425626
0,17,1,1,1,1,1,0.30921256974425626
0,16,1,1,1,1,1,0.30921256974425626
0,15,1,1,1,1,1,0.30921256974425626
0,14,1,1,1,1,1,0.30921256974425626
0,13,1,1,1,1,1,0.30921256974425626
0,12,1,1,1,1,1,0.30921256974425626
0,11,1,1,1,1,1,0.30921256974425626
0,10,2,1,1,1,1,0.4911023166526425
0,9,2,1,1,1,1,0.4911023166526425
0,8,2,1,1,1,1,0.4911023166526425
0,7,2,1,1,1,1,0.4911023166526425
0,6,2,1,1,1,1,0.4911023166526425
0,5,2,1,1,1,1,0.4911023166526425
0,4,2,1,1,1,1,0.4911023166526425
0,3,2,1,1,1,1,0.4911023166526425
0,2,2,1,1,1,1,0.4911023166526425
0,1,2,1,1,1,1,0.4911023166526425
1,0,2,1,1,0,1,0.6751526549663939
0,40,0,1,1,0,1,0.20761845557831
0,39,0,1,1,0,1,0.20761845557831
0,38,0,1,1,0,1,0.20761845557831
0,37,0,1,1,0,1,0.20761845557831
0,36,0,1,1,0,1,0.20761845557831
0,35,0,1,1,0,1,0.20761845557831
0,34,0,1,1,0,1,0.20761845557831
0,33,0,1,1,0,1,0.20761845557831
0,32,0,1,1,0,1,0.20761845557831
0,31,0,1,1,0,1,0.20761845557831
0,30,1,1,1,0,1,0.33494127841418025
0,29,1,1,1,0,1,0.33494127841418025
0,28,1,1,1,0,1,0.33494127841418025
0,27,1,1,1,0,1,0.33494127841418025
0,26,1,1,1,0,1,0.33494127841418025
0,25,1,1,1,0,1,0.33494127841418025
0,24,1,1,1,0,1,0.33494127841418025
0,23,1,1,1,0,1,0.33494127841418025
0,22,1,1,1,0,1,0.33494127841418025
0,21,1,1,1,0,1,0.33494127841418025
0,20,1,1,1,0,1,0.5168310253225664
0,19,1,1,1,0,1,0.5168310253225664
0,18,1,1,1,0,1,0.5168310253225664
0,17,1,1,1,0,1,0.5168310253225664
0,16,1,1,1,0,1,0.5168310253225664
0,15,1,1,1,0,1,0.5168310253225664
0,14,1,1,1,0,1,0.5168310253225664
0,13,1,1,1,0,1,0.5168310253225664
0,12,1,1,1,0,1,0.5168310253225664
0,11,1,1,1,0,1,0.5168310253225664
0,10,2,1,1,0,1,0.6987207722309525
0,9,2,1,1,0,1,0.6987207722309525
0,8,2,1,1,0,1,0.6987207722309525
0,7,2,1,1,0,1,0.6987207722309525
0,6,2,1,1,0,1,0.6987207722309525
0,5,2,1,1,0,1,0.6987207722309525
0,4,2,1,1,0,1,0.6987207722309525
0,3,2,1,1,0,1,0.6987207722309525
0,2,2,1,1,0,1,0.6987207722309525
0,1,2,1,1,0,1,0.6987207722309525
1,0,2,1,1,0,1,0.778961882755549
0,40,0,1,1,0,1,0.41523691115662015
0,39,0,1,1,0,1,0.41523691115662015
0,38,0,1,1,0,1,0.41523691115662015
0,37,0,1,1,0,1,0.41523691115662015
0,36,0,1,1,0,1,0.41523691115662015
0,35,0,1,1,0,1,0.41523691115662015
0,34,0,1,1,0,1,0.41523691115662015
0,33,0,1,1,0,1,0.41523691115662015
0,32,0,1,1,0,1,0.41523691115662015
0,31,0,1,1,0,1,0.41523691115662015
0,30,1,1,1,0,1,0.5425597339924904
0,29,1,1,1,0,1,0.5425597339924904
0,28,1,1,1,0,1,0.5425597339924904
0,27,1,1,1,0,1,0.5425597339924904
0,26,1,1,1,0,1,0.5425597339924904
0,25,1,1,1,0,1,0.5425597339924904
0,24,1,1,1,0,1,0.5425597339924904
0,23,1,1,1,0,1,0.5425597339924904
0,22,1,1,1,0,1,0.5425597339924904
0,21,1,1,1,0,1,0.5425597339924904
0,20,1,1,1,0,1,0.7244494809008765
0,19,1,1,1,0,1,0.7244494809008765
0,18,1,1,1,0,1,0.7244494809008765
0,17,1,1,1,0,1,0.7244494809008765
0,16,1,1,1,0,1,0.7244494809008765
0,15,1,1,1,0,1,0.7244494809008765
0,14,1,1,1,0,1,0.7244494809008765
0,13,1,1,1,0,1,0.7244494809008765
0,12,1,1,1,0,1,0.7244494809008765
0,11,1,1,1,0,1,0.7244494809008765
0,10,2,1,1,0,1,0.9063392278092626
0,9,2,1,1,0,1,0.9063392278092626
0,8,2,1,1,0,1,0.9063392278092626
0,7,2,1,1,0,1,0.9063392278092626
0,6,2,1,1,0,1,0.9063392278092626
0,5,2,1,1,0,1,0.9063392278092626
0,4,2,1,1,0,1,0.9063392278092626
0,3,2,1,1,0,1,0.9063392278092626
0,2,2,1,1,0,1,0.9063392278092626
0,1,2,1,1,0,1,0.9063392278092626
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,0,1,0.7959795252369675
1,0,2,1,1,1,1,0.5883610696586574
0,40,0,1,1,1,1,0.03403528496283703
0,39,0,1,1,1,1,0.03403528496283703
0,38,0,1,1,1,1,0.03403528496283703
0,37,0,1,1,1,1,0.03403528496283703
0,36,0,1,1,1,1,0.03403528496283703
0,35,0,1,1,1,1,0.03403528496283703
0,34,0,1,1,1,1,0.03403528496283703
0,33,0,1,1,1,1,0.03403528496283703
0,32,0,1,1,1,1,0.03403528496283703
0,31,0,1,1,1,1,0.03403528496283703
0,30,1,1,1,1,1,0.1613581077987073
0,29,1,1,1,1,1,0.1613581077987073
0,28,1,1,1,1,1,0.1613581077987073
0,27,1,1,1,1,1,0.1613581077987073
0,26,1,1,1,1,1,0.1613581077987073
0,25,1,1,1,1,1,0.1613581077987073
0,24,1,1,1,1,1,0.1613581077987073
0,23,1,1,1,1,1,0.1613581077987073
